Ilford Pan 100,Ilfostec LC29 (1+19),8,480,20C
Ilford Pan 100,Ilfostec LC29 (1+29),12,720,20C
Ilford Pan 100,Ilfostec LC29 (1+9),4,240,20C
Fomapan 100,Ilfotec DD (1+4),8.5,510,24C
Fomapan 100,Ilfotec DD (1+4),9,540,20C
Ilford Pan 100,Ilfotec DD (1+4),7,420,24C
Ilford Pan 400,Ilfotec DD (1+4),6,360,24C
Kentmere 100,Ilfotec DD (1+4),9,540,24C
Kentmere 400,Ilfotec DD (1+4),9,540,24C
Ultrafine Xtreme 100,Ilfotec DD (1+4),9,540,24C
Ultrafine Xtreme 400,Ilfotec DD (1+4),9,540,24C
Adox CHM 125,Ilfotec DD (stock),8.5,510,24C
Adox CHM 125,Ilfotec DD (stock),13,780,20C
Adox CHM 400,Ilfotec DD (stock),7,420,24C
Adox CHM 400,Ilfotec DD (stock),10,600,20C
APX 100,Ilfotec DD (stock),12.5,750,24C
APX 400,Ilfotec DD (stock),9,540,24C
Arista II 100,Ilfotec DD (stock),12.5,750,24C
Arista II 400,Ilfotec DD (stock),9,540,24C
Arista Premium 400,Ilfotec DD (stock),7.5,450,24C
Delta 100 Pro,Ilfotec DD (stock),9.5,570,24C
Delta 100 Pro,Ilfotec DD (stock),13,780,20C
Delta 3200 Pro,Ilfotec DD (stock),10.5,630,24C
Delta 3200 Pro,Ilfotec DD (stock),12.5,750,20C
Delta 400 Pro,Ilfotec DD (stock),7,420,24C
Delta 400 Pro,Ilfotec DD (stock),11,660,20C
FP4+,Ilfotec DD (stock),8.5,510,24C
FP4+,Ilfotec DD (stock),13,780,20C
HP5+,Ilfotec DD (stock),7,420,24C
HP5+,Ilfotec DD (stock),10,600,20C
Lady Grey,Ilfotec DD (stock),10,600,24C
Legacy Pro 100,Ilfotec DD (stock),9,540,24C
Legacy Pro 100,Ilfotec DD (stock),13,780,20C
Legacy Pro 400,Ilfotec DD (stock),7.5,450,24C
Neopan 100 Acros,Ilfotec DD (stock),9,540,24C
Neopan 100 Acros,Ilfotec DD (stock),13,780,20C
Neopan 1600,Ilfotec DD (stock),6,360,24C
Neopan 400,Ilfotec DD (stock),7.5,450,24C
Pan F+,Ilfotec DD (stock),5.5,330,24C
Pan F+,Ilfotec DD (stock),10,600,20C
Rollei Retro 100,Ilfotec DD (stock),12.5,750,24C
Rollei Retro 400,Ilfotec DD (stock),9,540,24C
SFX 200,Ilfotec DD (stock),8.5,510,24C
TMax 100,Ilfotec DD (stock),7.5,450,24C
TMax 400,Ilfotec DD (stock),8.5,510,24C
TMax P3200,Ilfotec DD (stock),10.5,630,24C
Tri-X 400,Ilfotec DD (stock),7.5,450,24C
Adox CHM 125,Ilfotec DD-X (1+4),10,600,20C
Adox CHM 400,Ilfotec DD-X (1+4),9,540,20C
Adox CHS 100,Ilfotec DD-X (1+4),7,420,20C
Agfa Scala (ISO 100),Ilfotec DD-X (1+4),16,960,20°C
APX 100,Ilfotec DD-X (1+4),7,420,20C
APX 400,Ilfotec DD-X (1+4),12,720,20C
Arista EDU Ultra 200,Ilfotec DD-X (1+4),5.5,330,20C
Arista II 100,Ilfotec DD-X (1+4),7,420,20C
Arista II 400,Ilfotec DD-X (1+4),12,720,20C
Arista Premium 400,Ilfotec DD-X (1+4),8,480,20C
BPF/BRF 200,Ilfotec DD-X (1+4),6,360,20C
BW400CN,Ilfotec DD-X (1+4),12,720,20C
Delta 100 Pro,Ilfotec DD-X (1+4),9,540,24C
Delta 100 Pro,Ilfotec DD-X (1+4),12,720,20C
Delta 3200 Pro,Ilfotec DD-X (1+4),7,420,24C
Delta 3200 Pro,Ilfotec DD-X (1+4),9.5,570,20C
Delta 400 Pro,Ilfotec DD-X (1+4),8,480,20C
Efke 100,Ilfotec DD-X (1+4),7,420,20C
Efke IR820 (ISO 12),Ilfotec DD-X (1+4),10,600,20C
ERA 100,Ilfotec DD-X (1+4),9,540,20C
Fomapan 200,Ilfotec DD-X (1+4),6,360,20C
FP4+,Ilfotec DD-X (1+4),8,480,24C
FP4+,Ilfotec DD-X (1+4),10,600,20C
HP5+,Ilfotec DD-X (1+4),7,420,24C
HP5+,Ilfotec DD-X (1+4),9,540,20C
Ilford Pan 100,Ilfotec DD-X (1+4),9,540,20C
Ilford Pan 400,Ilfotec DD-X (1+4),8,480,20C
Kentmere 100,Ilfotec DD-X (1+4),10.5,630,20C
Kentmere 400,Ilfotec DD-X (1+4),11.5,690,20C
Legacy Pro 100,Ilfotec DD-X (1+4),9,540,20C
Legacy Pro 400,Ilfotec DD-X (1+4),7,420,20C
Neopan 100 Acros,Ilfotec DD-X (1+4),9,540,20C
Neopan 100ss,Ilfotec DD-X (1+4),5,300,20C
Neopan 1600,Ilfotec DD-X (1+4),5,300,20C
Neopan 400,Ilfotec DD-X (1+4),7,420,20C
Pan F+,Ilfotec DD-X (1+4),5,300,24C
Pan F+,Ilfotec DD-X (1+4),8,480,20C
Rollei Pan 25,Ilfotec DD-X (1+4),8,480,23C
Rollei Retro 100,Ilfotec DD-X (1+4),7,420,20C
Rollei Retro 400,Ilfotec DD-X (1+4),12,720,20C
Rollei Retro 80S,Ilfotec DD-X (1+4),4.5,270,20C
Rollei RPX 100,Ilfotec DD-X (1+4),11,660,20C
Rollei RPX 400,Ilfotec DD-X (1+4),10,600,20C
Rollei Superpan 200,Ilfotec DD-X (1+4),8.75,525,20C
SFX 200,Ilfotec DD-X (1+4),7,420,24C
SFX 200,Ilfotec DD-X (1+4),10,600,20C
TMax 100,Ilfotec DD-X (1+4),7,420,20C
TMax 400,Ilfotec DD-X (1+4),6,360,24C
TMax 400,Ilfotec DD-X (1+4),8,480,20C
TMax P3200,Ilfotec DD-X (1+4),9,540,24C
TMax P3200,Ilfotec DD-X (1+4),11,660,20C
Tri-X 400,Ilfotec DD-X (1+4),8,480,20C
Ultrafine Xtreme 100,Ilfotec DD-X (1+4),10.5,630,20C
Ultrafine Xtreme 400,Ilfotec DD-X (1+4),11.5,690,20C
Efke 100,Ilfotec DD-X (1+7),12.5,750,20C
Efke 25,Ilfotec DD-X (1+7),13,780,20C
Adox CHM 400,Ilfotec DD-X (1+9),11.75,705,24C
Adox CHM 400,Ilfotec DD-X (1+9),15.75,945,20C
Adox CHS 100,Ilfotec DD-X (1+9),13,780,20C
Arista Premium 400,Ilfotec DD-X (1+9),12,720,22C
Delta 100 Pro,Ilfotec DD-X (1+9),14.5,870,24C
Delta 400 Pro,Ilfotec DD-X (1+9),9.25,555,24C
Efke 100,Ilfotec DD-X (1+9),13,780,20C
Fomapan 100,Ilfotec DD-X (1+9),12,720,20C
Fomapan 200,Ilfotec DD-X (1+9),9,540,20C
Fomapan 400,Ilfotec DD-X (1+9),12,720,20C
HP5+,Ilfotec DD-X (1+9),11.75,705,24C
HP5+,Ilfotec DD-X (1+9),15.75,945,20C
Neopan 100 Acros,Ilfotec DD-X (1+9),16,960,20C
TMax 100,Ilfotec DD-X (1+9),8.5,510,24C
TMax 400,Ilfotec DD-X (1+9),14.5,870,20C
Tri-X 400,Ilfotec DD-X (1+9),10.25,615,24C
Tri-X 400,Ilfotec DD-X (1+9),12,720,22C
Polypan F (ISO 200),Ilfotec HC (1+100),127,7620,22C
Surveillance 400 P4,Ilfotec HC (1+11),1,60,24C
Delta 3200 Pro,Ilfotec HC (1+15),8,480,20C
Ilford Pan 100,Ilfotec HC (1+15),4,240,20C
Ilford Pan 400,Ilfotec HC (1+15),3,180,20C
Kentmere 100,Ilfotec HC (1+15),4,240,20C
Kentmere 400,Ilfotec HC (1+15),4.5,270,20C
Rollei RPX 100,Ilfotec HC (1+15),4.5,270,20C
Rollei RPX 400,Ilfotec HC (1+15),4,240,20C
SFX 200,Ilfotec HC (1+15),5,300,20C
Ultrafine Xtreme 100,Ilfotec HC (1+15),4,240,20C
Ultrafine Xtreme 400,Ilfotec HC (1+15),4.5,270,20C
Fomapan 100,Ilfotec HC (1+22),7,420,20C
Tri-X 400,Ilfotec HC (1+22),7,420,20C
Adox CHM 125,Ilfotec HC (1+31),8,480,20C
Adox CHM 400,Ilfotec HC (1+31),6.5,390,20C
Agfa Scala (ISO 200),Ilfotec HC (1+31),6.5,390,20°C
APX 100,Ilfotec HC (1+31),7.5,450,20C
APX 400,Ilfotec HC (1+31),6,360,20C
Arista EDU Ultra 400,Ilfotec HC (1+31),7,420,21C
Arista II 100,Ilfotec HC (1+31),7.5,450,20C
Arista Premium 100,Ilfotec HC (1+31),5.5,330,20C
Arista Premium 400,Ilfotec HC (1+31),6.5,390,20C
Delta 100 Pro,Ilfotec HC (1+31),6,360,20C
Delta 3200 Pro,Ilfotec HC (1+31),14.5,870,20C
Delta 400 Pro,Ilfotec HC (1+31),7.5,450,20C
Fomapan 400,Ilfotec HC (1+31),7,420,21C
FP4+,Ilfotec HC (1+31),8,480,20C
HP5+,Ilfotec HC (1+31),6.5,390,20C
Ilford Pan 100,Ilfotec HC (1+31),8,480,20C
Ilford Pan 400,Ilfotec HC (1+31),6,360,20C
Kentmere 100,Ilfotec HC (1+31),6.5,390,20C
Kentmere 400,Ilfotec HC (1+31),8,480,20C
Legacy Pro 400,Ilfotec HC (1+31),6,360,20C
Neopan 100 Acros,Ilfotec HC (1+31),6,360,18C
Neopan 1600,Ilfotec HC (1+31),7,420,20C
Neopan 400,Ilfotec HC (1+31),6,360,20C
Pan F+,Ilfotec HC (1+31),4,240,20C
Rollei Retro 100,Ilfotec HC (1+31),7.5,450,20C
Rollei Retro 400S,Ilfotec HC (1+31),12,720,20C
Rollei Retro 400S,Ilfotec HC (1+31),12,720,20C
Rollei RPX 100,Ilfotec HC (1+31),7,420,20C
Rollei RPX 400,Ilfotec HC (1+31),6.5,390,20C
SFX 200,Ilfotec HC (1+31),9,540,20C
TMax 100,Ilfotec HC (1+31),7.5,450,20C
TMax 400,Ilfotec HC (1+31),6.5,390,20C
TMax P3200,Ilfotec HC (1+31),11.5,690,20C
Tri-X 400,Ilfotec HC (1+31),6.5,390,20C
Ultrafine Xtreme 100,Ilfotec HC (1+31),6.5,390,20C
Ultrafine Xtreme 400,Ilfotec HC (1+31),8,480,20C
Adox CHM 125,Ilfotec HC (1+47),12,720,20C
Adox CHM 400,Ilfotec HC (1+47),9,540,20C
Delta 100 Pro,Ilfotec HC (1+47),7.5,450,20C
FP4+,Ilfotec HC (1+47),12,720,20C
HP5+,Ilfotec HC (1+47),9,540,20C
Ilford Pan 400,Ilfotec HC (1+47),9,540,20C
Pan F+,Ilfotec HC (1+47),5.5,330,20C
Maco CUBE400c,Ilfotec HC (1+5),10,600,20C
Maco UP100p/PO100c,Ilfotec HC (1+5),5,300,20C
Maco UP25P,Ilfotec HC (1+5),5,300,20C
Maco UP400p,Ilfotec HC (1+5),7,420,20C
Maco UP64c,Ilfotec HC (1+5),5,300,20C
Delta 100 Pro,Ilfotec HC (1+63),12,720,20C
Arista EDU Ultra 100,Ilfotec HC (1+79),13,780,20C
Ilford Pan 400,Ilfotec LC29 (1+14),6,360,20C
Adox CHM 125,Ilfotec LC29 (1+19),8,480,20C
Adox CHM 400,Ilfotec LC29 (1+19),6.5,390,20C
APX 100,Ilfotec LC29 (1+19),7.5,450,20C
Arista EDU Ultra 100,Ilfotec LC29 (1+19),7,420,20C
Arista II 100,Ilfotec LC29 (1+19),7.5,450,20C
Arista Premium 100,Ilfotec LC29 (1+19),5.5,330,20C
Arista Premium 400,Ilfotec LC29 (1+19),6.5,390,21C
Delta 100 Pro,Ilfotec LC29 (1+19),5,300,20C
Delta 3200 Pro,Ilfotec LC29 (1+19),14.5,870,20C
Delta 400 Pro,Ilfotec LC29 (1+19),7.5,450,20C
Efke 100,Ilfotec LC29 (1+19),6,360,20C
Fomapan 100,Ilfotec LC29 (1+19),6.5,390,20C
Fomapan 200,Ilfotec LC29 (1+19),6.5,390,20C
FP4+,Ilfotec LC29 (1+19),8,480,20C
HP5+,Ilfotec LC29 (1+19),6.5,390,20C
Kentmere 100,Ilfotec LC29 (1+19),7,420,20C
Kentmere 400,Ilfotec LC29 (1+19),8,480,20C
Legacy Pro 400,Ilfotec LC29 (1+19),6,360,20C
Neopan 100 Acros,Ilfotec LC29 (1+19),5,300,20C
Neopan 100ss,Ilfotec LC29 (1+19),5,300,20C
Neopan 1600,Ilfotec LC29 (1+19),7,420,20C
Neopan 400,Ilfotec LC29 (1+19),6,360,20C
Pan F+,Ilfotec LC29 (1+19),4,240,20C
Polypan F,Ilfotec LC29 (1+19),20,1200,18C
Rollei Infrared (ISO 400),Ilfotec LC29 (1+19),7.5,450,20C
Rollei Retro 100,Ilfotec LC29 (1+19),7.5,450,20C
Rollei Retro 400S,Ilfotec LC29 (1+19),12,720,20C
Rollei Retro 400S,Ilfotec LC29 (1+19),12,720,20C
Rollei RPX 100,Ilfotec LC29 (1+19),7.5,450,20C
Rollei RPX 400,Ilfotec LC29 (1+19),7,420,20C
SFX 200,Ilfotec LC29 (1+19),9,540,20C
SHD 100,Ilfotec LC29 (1+19),7.5,450,23C
SHD 400,Ilfotec LC29 (1+19),6.5,390,20C
TMax 100,Ilfotec LC29 (1+19),7,420,20C
TMax 100,Ilfotec LC29 (1+19),7.5,450,20C
TMax 400,Ilfotec LC29 (1+19),6.5,390,20C
TMax P3200,Ilfotec LC29 (1+19),11.5,690,20C
Tri-X 400,Ilfotec LC29 (1+19),6.5,390,20C
Tri-X 400,Ilfotec LC29 (1+19),6.5,390,21C
Ultrafine Xtreme 100,Ilfotec LC29 (1+19),7,420,20C
Ultrafine Xtreme 400,Ilfotec LC29 (1+19),8,480,20C
Adox CHM 125,Ilfotec LC29 (1+29),12,720,20C
Adox CHM 400,Ilfotec LC29 (1+29),9,540,20C
Adox CHS 100,Ilfotec LC29 (1+29),11,660,20C
APX 100,Ilfotec LC29 (1+29),9,540,20C
Arista II 100,Ilfotec LC29 (1+29),9,540,20C
Arista Premium 100,Ilfotec LC29 (1+29),9,540,20C
Delta 100 Pro,Ilfotec LC29 (1+29),7,420,20C
Delta 400 Pro,Ilfotec LC29 (1+29),11.5,690,20C
Efke 100,Ilfotec LC29 (1+29),11,660,20C
Fomapan 400,Ilfotec LC29 (1+29),9,540,20C
FP4+,Ilfotec LC29 (1+29),12,720,20C
HP5+,Ilfotec LC29 (1+29),9,540,20C
Ilford Pan 400,Ilfotec LC29 (1+29),9,540,20C
Kentmere 100,Ilfotec LC29 (1+29),11,660,20C
Kentmere 400,Ilfotec LC29 (1+29),11,660,20C
Legacy Pro 400,Ilfotec LC29 (1+29),8,480,20C
Neopan 100 Acros,Ilfotec LC29 (1+29),8,480,20C
Neopan 1600,Ilfotec LC29 (1+29),10,600,20C
Neopan 400,Ilfotec LC29 (1+29),8,480,20C
Pan F+,Ilfotec LC29 (1+29),5.5,330,20C
Rollei Retro 100,Ilfotec LC29 (1+29),9,540,20C
Rollei RPX 100,Ilfotec LC29 (1+29),11,660,20C
Rollei RPX 400,Ilfotec LC29 (1+29),7.5,450,20C
SFX 200,Ilfotec LC29 (1+29),11,660,20C
TMax 100,Ilfotec LC29 (1+29),11,660,20C
TMax 400,Ilfotec LC29 (1+29),9,540,20C
Ultrafine Xtreme 100,Ilfotec LC29 (1+29),11,660,20C
Ultrafine Xtreme 400,Ilfotec LC29 (1+29),11,660,20C
ERA 100,Ilfotec LC29 (1+58),15.5,930,20C
Delta 3200 Pro,Ilfotec LC29 (1+9),8,480,20C
Ilford Pan 400,Ilfotec LC29 (1+9),3,180,20C
Kentmere 100,Ilfotec LC29 (1+9),4,240,20C
Kentmere 400,Ilfotec LC29 (1+9),4.5,270,20C
SFX 200,Ilfotec LC29 (1+9),5,300,20C
Ultrafine Xtreme 100,Ilfotec LC29 (1+9),4,240,20C
Ultrafine Xtreme 400,Ilfotec LC29 (1+9),4.5,270,20C
Surveillance 400 P4,Ilfotec RT Rapid (stock),1,60,26C
Pro Max 100,Lauder 761 (1+1),7,420,20C
Pro Max 400,Lauder 761 (1+1),11,660,20C
Pro Max 100,Lauder 761 (stock),5.5,330,20C
Pro Max 400,Lauder 761 (stock),8,480,20C
Pro Max 100,Lauder 876 (1+5),9,540,20C
Pro Max 400,Lauder 876 (1+5),10,600,20C
Pro Max 100,Lauder 876 (1+7),11,660,20C
Pro Max 400,Lauder 876 (1+7),13,780,20C
Arista EDU Ultra 100,Liquidol (1+19),1,60,20C
Fomapan 100,Liquidol (1+19),1,60,20C
Maco ORT25c,LP Docufine HC (1+7),5,300,20C
Maco ORT25c,LP Docufine HC (stock),3,180,20C
Maco ORT25c,LP Docufine LC (1+4),9,540,20C
Maco ORT25c,LP Docufine LC (stock),5,300,20C
Maco ORT25c,LP Lith (stock),4,240,20C
Maco ORT25c,LP Supergrain (1+7),5,300,20C
Efke IR820 (ISO 25),LP-CUBE XS (1+4),13,780,24C
Maco TP64c,LP-Docufine HC (1+7),5,300,20C
Maco TP64c,LP-Docufine LC (1+4),10,600,20C
APX 100,LP-Grain (stock),8.5,510,20C
HP5+,LP-Grain (stock),10.5,630,20C
Neopan 100 Acros,LP-Grain (stock),10,600,20C
Rollei Retro 80S,LP-Grain (stock),9,540,20C
Maco CUBE400c,LP-Supergrain (1+7),9,540,20C
Maco TP64c,LP-Supergrain (1+7),6,360,20C
Maco UP100p/PO100c,LP-Supergrain (1+7),5,300,20C
Maco UP25P,LP-Supergrain (1+7),4,240,20C
Maco UP400p,LP-Supergrain (1+7),6,360,20C
Maco UP64c,LP-Supergrain (1+7),5,300,20C
SHD 400,LP-Supergrain (1+7),5,300,20C
Maco CUBE400c,LP-Xtratol XS (1+4),22.5,1350,20C
Maco UP100p/PO100c,LP-Xtratol XS (1+4),17,1020,20C
Maco UP25P,LP-Xtratol XS (1+4),12,720,20C
Maco UP400p,LP-Xtratol XS (1+4),17,1020,20C
Maco UP64c,LP-Xtratol XS (1+4),14,840,20C
FP4+,Melonal (stock),10,600,22C
HP5+,Meritol-Metol (stock),16,960,21C
Fomapan 100,Metolal (1+50),14,840,20C
SHD 100,Micro MF (stock),12,720,20C
Fortepan 100,Microdol X (stock),11.5,690,20C
Arista EDU Ultra 100,Microdol-X (1+1),9.5,570,20C
Arista EDU Ultra 200,Microdol-X (1+1),8.5,510,20C
Fomapan 100,Microdol-X (1+1),9.5,570,20C
Fomapan 200,Microdol-X (1+1),8.5,510,20C
Neopan 100ss,Microdol-X (1+1),8.5,510,20C
Orwo UN54+,Microdol-X (1+2),33,1980,22C
Adox CHM 125,Microdol-X (1+3),23,1380,20C
Adox CHM 400,Microdol-X (1+3),25,1500,20C
Adox CHS 100,Microdol-X (1+3),17,1020,25C
Adox CHS 25,Microdol-X (1+3),14.5,870,20C
APX 100,Microdol-X (1+3),20,1200,20C
Arista EDU Ultra 400,Microdol-X (1+3),32,1920,20C
Arista II 100,Microdol-X (1+3),20,1200,20C
Arista Premium 400,Microdol-X (1+3),13,780,24C
Arista Premium 400,Microdol-X (1+3),17,1020,20C
Delta 100 Pro,Microdol-X (1+3),22,1320,20C
Efke 100,Microdol-X (1+3),17,1020,25C
Efke 25,Microdol-X (1+3),14.5,870,20C
Fomapan 400,Microdol-X (1+3),32,1920,20C
FP4+,Microdol-X (1+3),23,1380,20C
HP5+,Microdol-X (1+3),25,1500,20C
Pan F+,Microdol-X (1+3),18,1080,20C
Rollei Retro 100,Microdol-X (1+3),20,1200,20C
Rollei Retro 80S,Microdol-X (1+3),15,900,20C
Rollei RPX 100,Microdol-X (1+3),23,1380,20C
Rollei RPX 400,Microdol-X (1+3),25,1500,20C
Svema 100,Microdol-X (1+3),14,840,24C
TMax 100,Microdol-X (1+3),17,1020,20C
Tri-X 400,Microdol-X (1+3),13,780,24C
Tri-X 400,Microdol-X (1+3),17,1020,20C
Adox CHM 125,Microdol-X (stock),15,900,20C
Adox CHM 400,Microdol-X (stock),11,660,20C
APX 100,Microdol-X (stock),13,780,20C
Arista EDU Ultra 100,Microdol-X (stock),8,480,20C
Arista EDU Ultra 200,Microdol-X (stock),9,540,20C
Arista EDU Ultra 400,Microdol-X (stock),15,900,20C
Arista II 100,Microdol-X (stock),13,780,20C
Arista Premium 400,Microdol-X (stock),9.25,555,20C
Arista Premium 400,Microdol-X (stock),10,600,20C
BPF/BRF 200,Microdol-X (stock),11.5,690,20C
Delta 100 Pro,Microdol-X (stock),15,900,20C
Delta 3200 Pro,Microdol-X (stock),18,1080,20C
Fomapan 100,Microdol-X (stock),8,480,20C
Fomapan 200,Microdol-X (stock),9,540,20C
Fomapan 400,Microdol-X (stock),15,900,20C
FP4+,Microdol-X (stock),15,900,20C
HP5+,Microdol-X (stock),11,660,20C
Ilford Pan 400,Microdol-X (stock),12,720,20C
Legacy Pro 100,Microdol-X (stock),11.5,690,20C
Legacy Pro 400,Microdol-X (stock),10,600,20C
Neopan 100 Acros,Microdol-X (stock),11.5,690,20C
Neopan 100ss,Microdol-X (stock),7,420,20C
Neopan 1600,Microdol-X (stock),10.5,630,20C
Neopan 400,Microdol-X (stock),10,600,20C
Pan F+,Microdol-X (stock),15,900,20C
Rollei Infrared (ISO 400),Microdol-X (stock),23,1380,21C
Rollei Retro 100,Microdol-X (stock),13,780,20C
Rollei RPX 100,Microdol-X (stock),15,900,20C
Rollei RPX 400,Microdol-X (stock),11,660,20C
TMax 100,Microdol-X (stock),11,660,22C
TMax 100,Microdol-X (stock),11.5,690,20C
Tri-X 400,Microdol-X (stock),9.25,555,20C
Tri-X 400,Microdol-X (stock),10,600,20C
Adox CHM 125,Microphen (1+1),10,600,20C
Adox CHM 400,Microphen (1+1),12,720,20C
APX 400,Microphen (1+1),11,660,20C
Arista EDU Ultra 100,Microphen (1+1),8.5,510,20C
Arista EDU Ultra 400,Microphen (1+1),12.5,750,20C
Arista II 400,Microphen (1+1),11,660,20C
Delta 100 Pro,Microphen (1+1),10,600,20C
Delta 400 Pro,Microphen (1+1),11.5,690,20C
Fomapan 100,Microphen (1+1),8.5,510,20C
Fomapan 400,Microphen (1+1),12.5,750,20C
FP4+,Microphen (1+1),10,600,20C
HP5+,Microphen (1+1),12,720,20C
Ilford Pan 100,Microphen (1+1),9,540,20C
Ilford Pan 400,Microphen (1+1),12,720,20C
Kentmere 100,Microphen (1+1),10.5,630,20C
Kentmere 400,Microphen (1+1),15,900,20C
Legacy Pro 400,Microphen (1+1),5,300,24C
Legacy Pro 400,Microphen (1+1),7,420,20C
Neopan 100 Acros,Microphen (1+1),9,540,20C
Neopan 100ss,Microphen (1+1),10.5,630,20C
Neopan 400,Microphen (1+1),5,300,24C
Neopan 400,Microphen (1+1),7,420,20C
Polypan F,Microphen (1+1),9,540,20C
Rollei R3,Microphen (1+1),13.5,810,24C
Rollei Retro 400,Microphen (1+1),11,660,20C
Rollei RPX 100,Microphen (1+1),11,660,20C
Rollei RPX 400,Microphen (1+1),12.5,750,20C
SFX 200,Microphen (1+1),15.5,930,20C
SHD 100,Microphen (1+1),7,420,23.5C
SHD 100,Microphen (1+1),8,480,22C
SHD 100,Microphen (1+1),10,600,20C
TMax 400,Microphen (1+1),7.5,450,23.5C
TMax P3200,Microphen (1+1),18,1080,20C
Ultrafine Xtreme 100,Microphen (1+1),10.5,630,20C
Ultrafine Xtreme 400,Microphen (1+1),15,900,20C
Adox CHM 125,Microphen (1+3),14,840,20C
Adox CHM 400,Microphen (1+3),23,1380,20C
Adox CHS 100,Microphen (1+3),18,1080,21C
Arista EDU Ultra 100,Microphen (1+3),13.5,810,20C
Arista EDU Ultra 200,Microphen (1+3),12.5,750,20C
Arista EDU Ultra 400,Microphen (1+3),24.5,1470,20C
Delta 100 Pro,Microphen (1+3),14,840,20C
Delta 400 Pro,Microphen (1+3),16,960,24C
Efke 100,Microphen (1+3),18,1080,21C
Fomapan 100,Microphen (1+3),13.5,810,20C
Fomapan 200,Microphen (1+3),12.5,750,20C
Fomapan 400,Microphen (1+3),24.5,1470,20C
FP4+,Microphen (1+3),14,840,20C
HP5+,Microphen (1+3),23,1380,20C
Ilford Pan 100,Microphen (1+3),12,720,20C
Ilford Pan 400,Microphen (1+3),23,1380,20C
Kentmere 100,Microphen (1+3),14.5,870,20C
Legacy Pro 400,Microphen (1+3),9,540,20C
Neopan 100 Acros,Microphen (1+3),14.5,870,20C
Neopan 400,Microphen (1+3),9,540,20C
SHD 400,Microphen (1+3),18,1080,20C
Ultrafine Xtreme 100,Microphen (1+3),14.5,870,20C
Adox CHM 125,Microphen (stock),8,480,20C
Adox CHM 400,Microphen (stock),6.5,390,20C
Adox CHS 25,Microphen (stock),5,300,20C
APX 100,Microphen (stock),9,540,20C
Arista EDU Ultra 100,Microphen (stock),6,360,20C
Arista EDU Ultra 200,Microphen (stock),5.5,330,20C
Arista EDU Ultra 400,Microphen (stock),8.5,510,20C
Arista II 100,Microphen (stock),9,540,20C
Delta 100 Pro,Microphen (stock),6.5,390,20C
Delta 3200 Pro,Microphen (stock),9,540,20C
Delta 400 Pro,Microphen (stock),6.5,390,20C
Efke 25,Microphen (stock),5,300,20C
Fomapan 100,Microphen (stock),6,360,20C
Fomapan 200,Microphen (stock),5.5,330,20C
Fomapan 400,Microphen (stock),8.5,510,20C
Fomapan 400,Microphen (stock),13,780,23C
Fortepan 100,Microphen (stock),5,300,20C
Fortepan 200,Microphen (stock),6,360,20C
Fortepan 400,Microphen (stock),7,420,20C
FP4+,Microphen (stock),8,480,20C
HP5+,Microphen (stock),6.5,390,20C
Ilford Pan 100,Microphen (stock),7,420,20C
Ilford Pan 400,Microphen (stock),6,360,20C
Kentmere 100,Microphen (stock),8.5,510,20C
Kentmere 400,Microphen (stock),8,480,20C
Lady Grey,Microphen (stock),7,420,20C
Legacy Pro 100,Microphen (stock),8,480,20C
Legacy Pro 400,Microphen (stock),4.5,270,20C
Maco CUBE400c,Microphen (stock),10,600,20C
Maco UP100p/PO100c,Microphen (stock),7,420,20C
Maco UP25P,Microphen (stock),5,300,20C
Maco UP400p,Microphen (stock),8,480,20C
Maco UP64c,Microphen (stock),5,300,20C
Neopan 100 Acros,Microphen (stock),8,480,20C
Neopan 1600,Microphen (stock),3.25,195,20C
Neopan 400,Microphen (stock),4.5,270,20C
Orwo N74+,Microphen (stock),7,420,20C
Polypan F (ISO 200),Microphen (stock),15.5,930,20C
Rollei Infrared (ISO 400),Microphen (stock),7.5,450,20C
Rollei Retro 100,Microphen (stock),9,540,20C
Rollei Retro 400S,Microphen (stock),9,540,20C
Rollei Retro 400S,Microphen (stock),9,540,20C
Rollei RPX 100,Microphen (stock),9,540,20C
Rollei RPX 400,Microphen (stock),7,420,20C
SFX 200,Microphen (stock),8.5,510,20C
SHD 100,Microphen (stock),8,480,20C
Surveillance 400 P4,Microphen (stock),7,420,20C
Svema 100,Microphen (stock),7.5,450,20C
TMax P3200,Microphen (stock),12,720,20C
Ultrafine Xtreme 100,Microphen (stock),8.5,510,20C
Ultrafine Xtreme 400,Microphen (stock),8,480,20C
Neopan 100ss,Mini Grain (1+10),13,780,24C
SHD 100,Mini Grain (1+10),7.5,450,28C
Adox CHM 400,Negafin (stock),6.5,390,20C
APX 100,Negafin (stock),6,360,20C
APX 400,Negafin (stock),7,420,20C
Delta 100 Pro,Negafin (stock),8,480,20C
Efke 100,Negafin (stock),6,360,20C
Efke 25,Negafin (stock),3,180,20C
Efke 50,Negafin (stock),4,240,20C
Fortepan 100,Negafin (stock),5,300,20C
FP4+,Negafin (stock),6.5,390,20C
HP5+,Negafin (stock),6.5,390,20C
Legacy Pro 400,Negafin (stock),6,360,20C
Neopan 1600,Negafin (stock),5,300,20C
Neopan 400,Negafin (stock),6,360,20C
Pan F+,Negafin (stock),5,300,20C
SFX 200,Negafin (stock),5,300,20C
TMax 100,Negafin (stock),7,420,20C
TMax 400,Negafin (stock),8,480,20C
TMax P3200,Negafin (stock),11,660,20C
